Date,raw,rm,w7
2020-10-02,-0.012183619465747714,-0.011971948667772025,-0.011646599518714294
2020-10-05,0.006138607279712226,0.00530938912978546,0.004352841116182281
2020-10-06,-0.0016341231877750547,-0.0018852351560719517,-0.00036615705963119564
2020-10-07,0.0015589464389306714,0.001256238934328861,0.0021486543092798234
2020-10-08,-0.007129339182648455,-0.007611026688346213,-0.006930028204037951
2020-10-09,0.006258739407213215,0.006191389556606816,0.005000495325773652
2020-10-12,0.003231340159763662,0.003027477718881324,0.004519755778789893
2020-10-13,0.008444730998851624,0.008084456650656284,0.006363040783685587
2020-10-14,0.00023224630825949201,0.00010518139994973985,0.0011931410545739296
2020-10-15,-0.006996924278301723,-0.007363397482657647,-0.0012403094637829554
2020-10-16,-0.001136524645380612,-0.000535369507269941,-0.0038306998301880254
2020-10-19,-0.00028062801263469586,-0.0005177671932517998,2.983701678366538e-05
2020-10-20,0.00014510906950159944,0.00032689975689417734,0.001800588529295295
2020-10-21,-0.001985447740471629,-0.001980523540832971,-0.0023619226726730035
2020-10-22,-0.012725343622725236,-0.012472575903520368,-0.009511690381060903
2020-10-23,0.002457604554150746,0.0025801586971253322,0.0037130483919085135
2020-10-26,0.005303832081934594,0.005846430498053141,0.0025083167923137116
2020-10-27,0.01072546392525433,0.011167816230164435,0.009364040410721869
2020-10-28,-0.004250087041577038,-0.003966719849265625,-0.007801737201448605
2020-10-29,0.003383968505686508,0.002359839218087121,0.006553035769907633
2020-10-30,-0.01232388140878999,-0.011866316236967883,-0.01222761181511961
2020-11-02,-0.005557321248559403,-0.0055261571501073895,-0.005072071575411501
2020-11-03,0.0020999782452032706,0.0012250241511400884,0.0067657865668870765
2020-11-04,0.0154540736679686,0.01494245793723796,0.007944073722981516
2020-11-05,0.007716171023703492,0.006607754906025111,0.010738251680163067
2020-11-06,0.00389943817853725,0.004185344691452891,0.004822267343061015
2020-11-09,-0.05222079979527219,-0.054308732571258136,-0.03384525692335928
2020-11-10,-0.01837857123980777,-0.017143093264443847,-0.01841144559287567
2020-11-11,0.0148930599091071,0.014612819506105133,0.010759994848809261
2020-11-12,0.0053136000154068875,0.005654685689022482,0.002836204656596542
2020-11-13,-0.008404731172025481,-0.00865540879946952,-0.004080329427762585
2020-11-16,-0.009321917737735051,-0.009891981237361727,-0.0008387419442800773
2020-11-17,-4.693027258120526e-05,0.00010373595355707099,0.002896576840473885
2020-11-18,0.002160720422932556,0.001961137907063757,0.0027850981219918343
2020-11-19,0.002974078846992616,0.0027832490984671374,0.0033572744783860234
2020-11-20,-0.00020988944836046006,-6.44696235708015e-05,-0.0018910281961479992
2020-11-23,-0.00927965995452126,-0.010163638582133958,-0.0011304313422965003
2020-11-24,-0.012768357435766388,-0.013204148914752648,-0.003176234540143381
2020-11-25,0.005216700420592863,0.005570755032114226,0.003061474052011661
2020-11-27,0.004024188557932286,0.003635046135661267,0.0010224865511133418
2020-11-30,0.011340954705677609,0.011273536772140144,0.007818332610323926
2020-12-01,-0.0007350422130392257,-0.000788147209075923,0.0005980764815741881
2020-12-02,-0.00973513339985598,-0.009711031189326525,-0.004632707783167332
2020-12-03,-0.00492596581666457,-0.005174552054231861,-0.0010797963600524894
2020-12-04,-0.004660742305417472,-0.005528088659587593,-0.0033582121769309098
2020-12-07,0.007459044581341219,0.007143182408502481,0.007097624816033672
2020-12-08,-0.0010542034320313604,-0.0010792503754715147,-0.0024551404666149686
2020-12-09,-0.009603585322558887,-0.008835308853668027,-0.007002359975293059
2020-12-10,-0.0006084146193737043,-0.0005981640013223746,0.0005233429105911589
2020-12-11,-0.00011825163477756628,0.0002816538307748501,-0.0015423000475309966
2020-12-14,0.009134809491383483,0.008533416341794869,0.002051296442150428
2020-12-15,-0.002251157096129988,-0.0026606293299256565,0.0025660749095483206
2020-12-16,0.0018139380566769476,0.0015022383172525067,-0.0012604394996816942
2020-12-17,0.004579180227299307,0.004966457490982764,0.0008400873856705455
2020-12-18,0.004624732877083805,0.00482722151393927,0.002779815723676623
2020-12-21,-0.0002197459999530736,-0.0004381597371787501,0.0038054120038742874
2020-12-22,0.005846800385625454,0.005537953052053591,0.0029025295738135935
2020-12-23,-0.00936472247705218,-0.009195641239147907,-0.005190027370084693
2020-12-24,0.003260311483081375,0.0031461345152154476,0.0020369800392929195
2020-12-28,-0.001014424949578039,-0.0006261022837306244,-0.00031590293581812797
2020-12-29,-0.001575824455829911,-0.0012322809276464357,-0.0034761317944177195
2020-12-30,0.0012479408061317314,0.0003637098754257289,0.003706194718546569
2020-12-31,-0.0015608898236136668,-0.0015729442340909096,-0.002454360935966348
2021-01-04,0.0029994446123939762,0.0034164827992429264,-0.0004886407577845678
2021-01-05,-0.0008351142264677768,-0.001430404909774579,0.002016558834927633
2021-01-06,-0.011290738807812147,-0.012200182932712139,-0.005752822578261399
2021-01-07,0.009729909782278476,0.00878342667732897,0.007383464073200631
2021-01-08,0.0034148893527499212,0.003697666322365573,0.0019484966369461914
2021-01-11,-0.001815824419830276,-0.002117023200675534,-0.0014640302946128145
2021-01-12,-0.001468704926158115,-0.0019642433598715545,0.0020944969957709114
2021-01-13,-0.0004646610008430121,-0.00019441271283071273,-0.003160692470925169
2021-01-14,-0.0036885771611596843,-0.004575096149420542,-0.0007260274467526796
2021-01-15,0.0022920027334636032,0.002540673178370186,-0.003627965691486716
2021-01-19,0.003818373787254087,0.002351576426566692,0.0017817754802754544
2021-01-20,0.0052218682941766546,0.005403135689355169,-0.0009135497870412592
2021-01-21,0.005473089840001231,0.00519534316645921,0.0023923786577631236
2021-01-22,0.003360461663611494,0.004000214448001232,0.0012145323599442386
2021-01-25,0.000869206664698486,0.0019854335736379006,-0.0027868754695915938
2021-01-26,-0.0005980132738199533,0.00035160267489450195,-0.0017696986772950403
2021-01-27,-0.007943028923215419,-0.0064611753989610035,-0.006115836395052265
2021-01-28,0.0034113772420773215,0.002284303969182932,0.0037771236931219156
2021-01-29,-0.00038123919068729805,0.0010325245602165415,-0.003328306527056401
2021-02-01,0.008265931477619212,0.006531689767797086,0.006914114899269798
2021-02-02,0.006853700870777835,0.004634264882958558,0.011276067295189277
2021-02-03,-0.008634239575328844,-0.008668443779049215,-0.005546628367223135
2021-02-04,-0.0012650300835378551,-0.002928314556086975,0.000822341110428347
2021-02-05,-0.0014983199167455871,-0.0004916230248395655,-0.0015884814440987923
2021-02-08,0.007267738765254883,0.003269789213195232,0.007121825783346285
2021-02-09,-0.001131498872971669,-0.0003767341393446191,-0.000787676610599043
2021-02-10,0.0007862453565203092,-0.0007966297897353181,0.00011217791694991923
2021-02-11,0.007325513530423197,0.00627220588097045,0.006682620933622743
2021-02-12,0.0036545026611108527,0.002457427291967363,0.004449309655805225
2021-02-16,0.004679632964513739,-0.00010625930264296679,0.005260031362905964
2021-02-17,-0.006835342921122625,-0.006716551663283438,-0.005140345758339872
2021-02-18,-0.003797053623815918,-0.002045625218236058,-0.002528177103958064
2021-02-19,0.011664644467852434,0.005681671827092469,0.012897065490967764
2021-02-22,-0.009892229406011659,-0.01241979490363953,-0.006832952796974961
2021-02-23,-0.0009402100880816694,-0.003960675541511227,-0.0007006631690557842
2021-02-24,0.006655245708653082,-0.0012124879925777278,0.008770845954131166
2021-02-25,-0.010138750177191373,-0.005001499767776796,-0.010361677052862605
2021-02-26,0.010295620429023001,0.010177563415452897,0.007606695948038756
2021-03-01,0.007614711539667095,0.004487606195099886,0.008577480778163688
2021-03-02,-0.00825016392955464,-0.006375248498589797,-0.007279521701198542
2021-03-03,-0.009401279507214476,-0.012244259356080842,-0.00309940076048035
2021-03-04,-0.009691826478453942,-0.010615316547005342,-0.00790295042251388
2021-03-05,-0.004429497512015495,-0.004564332326350998,-0.0028991179315867328
2021-03-08,-0.015279461111165033,-0.014850837794424058,-0.007629203855249033
2021-03-09,0.015944439489278112,0.016529711057612355,0.008288132176495603
2021-03-10,-0.0058999164885226935,-0.005660027679239363,-0.0028102468733357967
2021-03-11,0.013237121259138977,0.012898605728714754,0.006514797694179851
2021-03-12,-0.0038436867533449487,-0.005539172702810147,-0.0005547436557379856
2021-03-15,-0.00031937178825137876,0.0003826125063669251,-0.0015270930246829586
2021-03-16,-0.0010901511989614642,0.0001905627885690999,-0.0018926239446216352
2021-03-17,0.0031763276349322618,0.0007255951310570294,0.003811513099132113
2021-03-18,-0.010551223501163066,-0.007458563814201757,-0.009654790431107734
2021-03-19,0.00025588710129497886,0.0006435135451567504,-0.002188318772362244
2021-03-22,-0.0003744297385802163,0.0012764763679802785,-0.002656865771903572
2021-03-23,-0.006995608920856826,-0.004876542270629587,-0.008255166220895989
2021-03-24,-0.0022225986785510436,-0.0014066429676352287,1.2721424837608278e-05
2021-03-25,0.0008109510576461383,0.00038657724864052606,0.002954933091215683
2021-03-26,0.0018177554513048937,0.00253363322310934,0.001159806018848376
2021-03-29,-0.008110742881899523,-0.007625006255302799,-0.008345338032333286
2021-03-30,0.007653994488759874,0.006714708624605835,0.007785099617484227
2021-03-31,0.006923665232647278,0.006122529743001834,0.0014955328576630549
2021-04-01,0.007952385642598614,0.006129471396807852,0.004805838467632676
2021-04-05,0.0007765732737372987,0.0017042328282452378,-0.0017092164297345062
2021-04-06,9.425828754379909e-05,0.0008483826222885629,-0.0009211502742747578
2021-04-07,0.00015856107558074635,-0.0004160047169052299,-0.0011428071350138734
2021-04-08,0.0023634106859799233,0.0016829291540400428,-0.00011063733672323995
2021-04-09,-0.0013412507020545497,-0.0010322105234179546,-0.001597636425975703
2021-04-12,-7.479572450599578e-05,0.0014362619664519433,-0.0013469697417985553
2021-04-13,-0.001197307456553183,-0.0016064889784312888,-0.003311262188890352
2021-04-14,0.0008019350394280638,0.0007266609790417874,0.004580404309125859
2021-04-15,-0.004007239721489294,-0.0045912848386926615,-0.006541409790137082
2021-04-16,-0.003529997342025703,-0.002016788256598778,-0.002593477841681544
2021-04-19,-0.004439169618312535,-0.0037996469845556153,-0.0016108761204546328
2021-04-20,-0.011878810758284425,-0.009424100857647976,-0.01094836293321263
2021-04-21,0.0066380163786371816,0.0054298645378201655,0.0055844395908887625
2021-04-22,-0.0030224701557002008,-0.001628840014701936,-0.003183701004789837
2021-04-23,0.007470700855466804,0.005908480686378843,0.004194921120148677
2021-04-26,0.0068295373625706325,0.003250325579094466,0.004516869892222864
2021-04-27,0.003048513143859043,0.0032104014549448174,0.0007426544939686172
2021-04-28,-0.003536553994214316,-0.0042855074377720894,-0.0016276244994046414
2021-04-29,0.002648518430482838,0.003805731321110862,0.004798968088447372
2021-04-30,-0.005398674802508984,-0.0031074672563889787,-0.005308225557701912
2021-05-03,-0.004693820584543239,-0.0022663606385325257,0.0004799343554289942
2021-05-04,-0.0024936146593030166,-0.0008587477978015119,0.0018381111827917931
2021-05-05,0.0022782112681383826,0.0024336438049976676,0.005769613091395976
2021-05-06,0.00044704013456368593,0.0019509884148454994,0.0006123496871011126
2021-05-07,0.003253489572687541,0.00204197757206694,0.003575076255641731
2021-05-10,-0.013472732473469876,-0.009391850418700212,-0.007222572330915578
2021-05-11,0.002004995074071095,0.00027447192685946974,-0.0038036205007269896
2021-05-12,-0.00897074855959322,-0.008194571989662298,-0.0045386110952542235
2021-05-13,0.0002750105693785662,0.0024081137146739983,0.000842570056384097
2021-05-14,0.00751861844733502,0.0041355628466980075,0.006651758884712582
2021-05-17,-0.002644206257040806,-0.003230785501588556,0.0006203854512310821
2021-05-18,-0.0016617821386098982,-0.0009270970615278324,-0.004188908740776193
2021-05-19,0.002702870569865744,0.00015730039922336696,-0.0009743911332906458
2021-05-20,0.0015098046188890446,-0.0003063181056731296,-0.001130609337289299
2021-05-21,0.002444686339108256,0.0021064366746231453,0.004935807043846004
2021-05-24,0.005483190665637326,0.0027724117614642994,0.00422674952640582
2021-05-25,0.0019733007986316134,0.0016621694210367183,-0.0016134265425422204
2021-05-26,0.002511041684577472,0.0010337899133294332,0.0023634947454012575
2021-05-27,0.006767158541735665,0.00653820715885365,0.006461845354490644
2021-05-28,0.00017164067504158418,-0.0011787650024232433,-0.0021825809860180796
2021-06-01,0.00406867179341727,0.0015067168551046626,0.008979583744664706
2021-06-02,-0.003255746239726449,-0.0037571639931858517,-0.0022053602327205225
2021-06-03,-0.0030863090176006594,-0.0007588219938895363,-0.0010675426060862692
2021-06-04,0.0011618228722660583,-0.0010467087630131012,-3.7349861691599914e-05
2021-06-07,-0.0020049666843618614,-0.003464960459081407,0.0011865678920340167
2021-06-08,-0.0006067885383532884,-0.000667121342432154,0.00013144864667952058
2021-06-09,-0.008371693812917639,-0.0073615080352119455,-0.006419391372515329
2021-06-10,-0.009055175696605283,-0.010287191483009937,-0.008581774974071489
2021-06-11,0.003638278502929313,0.003567737982413728,0.0016071814923436366
2021-06-14,-0.0035771689678967887,-0.005724331549685895,-0.005267221873073677
2021-06-15,0.00135294015846982,0.0018308917549687126,0.0019045058436188643
2021-06-16,0.0005195593346356482,-0.0006748832603716088,-0.000700317360409522
2021-06-17,-0.009621362451863607,-0.010627701493891948,-0.014642612322586752
2021-06-18,-0.005106579053460333,-0.00522394687973125,-0.006433567268926094
2021-06-21,0.00569755909933219,0.006298662512913491,0.007317483728316039
2021-06-22,-0.0001619011214440395,-0.0006279851270279156,-0.0013406668721766722
2021-06-23,0.005679049965678004,0.0035694693810508146,0.003372844491901835
2021-06-24,0.003478243575383598,0.0013411466031172604,0.003686669561315428
2021-06-25,-0.0011716896587295026,0.0006422731916927905,-0.002740062242870059
2021-06-28,0.00041811588728918184,-0.0007337475522198102,-0.0008586772576574385
2021-06-29,0.00021184283772533884,0.0002378924670862299,-0.0015345603527637509
2021-06-30,0.0014267152249428485,0.0009491544727779401,0.0007031105654204567
2021-07-01,-0.0032151759110775023,-0.0019334851675844504,-0.0022929454567170945
2021-07-02,-0.0027401178121375324,-0.00238217023602896,-0.003190193115829695
2021-07-06,-0.0063747501587780794,-0.005930244989625516,-0.006434894635118292
2021-07-07,-0.003285259970614641,-0.00015532454519154556,-0.001497072794728929
2021-07-08,-0.0036614210017810976,-0.004101549427125279,-0.004478220268507566
2021-07-09,0.007114501272859863,0.006950424652010724,0.006331413966534385
2021-07-12,0.006317632699792878,0.005657547404729957,0.0038785995905481385
2021-07-13,-0.003507413179778208,-0.002345688557996115,-0.002235041198235715
2021-07-14,-0.005177953019411403,-0.003469317740305137,-0.004948892305853831
2021-07-15,-0.003466115138772619,-0.0016777632629584984,-0.0025053857920088454
2021-07-16,-0.008300328531320926,-0.005811531646926116,-0.0065063249337564445
2021-07-19,-0.00435081806187304,-0.004315723565915488,-0.0031858676095818036
2021-07-20,0.008383092040315402,0.007658316814466431,0.005846993213051131
2021-07-21,0.010383040724275398,0.008364147941184579,0.00829650169839382
2021-07-22,-0.005122512685350731,-0.004688801740778215,-0.003724603378037815
2021-07-23,-0.002858199114159201,-0.0022422882542157893,-0.0029116779496928978
2021-07-26,0.004502162976338482,0.0036336741118737177,0.0027356637531414842
2021-07-27,-0.004826649665124477,-0.0029812154652870287,-0.003549618628484365
2021-07-28,0.0026944908714466743,0.00046939117709232745,0.001808324581200792
2021-07-29,0.0034707648345036215,0.003029865155884824,9.733339551333755e-05
2021-07-30,0.0012760477028680036,0.0010862239081577967,0.00013089555944122578
2021-08-02,0.0013701989114560283,0.000941500759528973,0.0008611561149451714
2021-08-03,0.002564567534936539,0.0029029749287204343,0.0037855455506421594
2021-08-04,0.0020917996503445543,0.0009561487416317667,0.0009850617309987218
2021-08-05,-0.0009594291207973125,-0.0010305302939539948,0.0009857428151323817
2021-08-06,0.004399692768742635,0.004604875999443498,0.0052779626851742825
2021-08-09,0.0010056159491759532,0.0012933992810400708,-4.545597906250933e-05
2021-08-10,0.0003521349081396092,0.001337916530156427,0.00011529628874210977
2021-08-11,-0.00030021914686919856,-4.374246004853013e-05,6.910132215040762e-05
2021-08-12,-0.0037217406614647058,-0.002513781041411833,-0.0006885448433298801
2021-08-13,-0.004411619985902519,-0.0035418373979840393,-0.0018742091297571568
2021-08-16,-0.003603524067855404,-0.0002393175348010504,0.0023782410546869985
2021-08-17,-0.006119826255469696,-0.0037447630642298882,-0.0007719415600706159
2021-08-18,-0.0011815332532137302,-0.002584988870851902,-0.00285081161879462
2021-08-19,-0.0037847921222748404,-0.001099939416300697,0.0011746493779303034
2021-08-20,-0.0007131469075632008,-0.0009139792621090496,0.0006116315747404216
2021-08-23,0.006973802001828739,0.0018082188126617184,0.001004382140477137
2021-08-24,0.006793467725687002,0.004109624004402334,0.000276126974999603
2021-08-25,0.005676175622291368,0.004215751185965927,0.002913983921878056
2021-08-26,-0.0011344393937572784,-0.00014218323643912334,-0.0006492692423717616
2021-08-27,0.006526725789204648,0.0035678842251210593,0.0036570923068883964
2021-08-30,-0.005131034677579009,-0.004226099777595926,-0.0031956219300697266
2021-08-31,-0.0026131261196581162,-0.002314995180212631,-0.0037065687624581747
2021-09-01,-0.004487972194452787,-0.003940689345898743,-0.0020571002909235024
2021-09-02,0.002436935041260391,0.0020951331016385508,0.0005648461406007585
2021-09-03,-0.0001955507871705254,-0.0008769371511124351,0.0001910601341641127
2021-09-07,0.0016142674415475736,-0.00011163227713802115,-0.0003776083184825651
2021-09-08,-0.0047063657587942745,-0.0025529256687493967,-0.0029875619087717854
2021-09-09,0.006043418783412516,0.004514337533594376,0.0023863147673360238
2021-09-10,-8.110089892304445e-05,-0.0007792862117962195,0.00018962697178478223
2021-09-13,0.004533231556199573,0.0032699369323607778,-0.0004323728186934067
2021-09-14,-0.0030956252173579887,-0.003789989074336858,-0.0016944727712204716
2021-09-15,0.003776795850151507,0.0030277754358101253,0.0014114690510159576
2021-09-16,-0.0010844677848937368,-0.001993179946957047,-0.00205137406134473
2021-09-17,-0.0019397217969498498,-0.0019332040151399618,-0.0018799902090382743
2021-09-20,-0.004535644540552201,-0.0023824431098935575,0.0007918085350505098
2021-09-21,-0.0004691690244364131,-0.0010659405066191744,0.001614137222387223
2021-09-22,0.006025731042154612,0.0026061352948292334,-0.003987850674869619
2021-09-23,0.006222403581666443,0.005079926559492601,-0.001774370723735806
2021-09-24,0.0008002836082788737,9.966299288948158e-05,-0.0025115205709496827
2021-09-27,0.005332931897116826,0.003390249115904356,-0.006012006652555884
2021-09-28,-0.003876887656986072,-0.0016778293563249563,-0.006348028155543937
2021-09-29,-0.004663526457804945,-0.002721157328388159,0.000779180594340323
2021-09-30,-0.0013707726281424084,-0.004011179404063385,0.0021392075258177133
2021-10-01,0.004068351316946398,0.004002907152382241,-0.005866301996950072
2021-10-04,-0.0029171051328951004,-0.0015919263184024672,-0.007109966093802522
2021-10-05,0.00487206669741706,0.004521158444083907,0.004035618399317428
2021-10-06,-0.0034079616130036437,-0.0026214884077728363,0.0009653346524938451
2021-10-07,0.000850383540037338,0.0006628337287626749,0.0017952994324953184
2021-10-08,0.0023758503150305968,0.0029408446759370656,-0.0031592677567479684
2021-10-11,-0.0005930450473488929,-0.0009854727095307775,0.002901842734540019
2021-10-12,0.0009310075327921678,0.0016205462230631264,0.004512514274355706
2021-10-13,0.00036781251355627327,0.00018809372353704255,0.004285676790327166
2021-10-14,0.002148725747884444,0.0019487657946740602,0.003102174370439031
2021-10-15,0.0024906117001858956,0.0024768430572410906,-0.001475325311579139
2021-10-18,0.007229725856137481,0.005913902394842226,0.007764058340408478
2021-10-19,-0.0013657645042770685,-0.0011033348213149677,-0.0006229642978995158
2021-10-20,-0.0037325434030866947,-0.003122510681397173,-0.002351292697002383
2021-10-21,-0.0001469375865166159,-0.0010381922396850481,0.0037610624147397347
2021-10-22,0.004221026983152267,0.0049695095458354025,0.005407423019738681
2021-10-25,0.002220689402245889,-0.0006169148272382051,0.00022359792589468869
2021-10-26,0.0025298080769912863,0.0034619955598100497,0.004196853715150395
2021-10-27,0.0029896692224908963,0.0039385289305508536,0.004979544263647715
2021-10-28,0.0010994185759170938,-0.0013133932656352327,0.001945106699465731
2021-10-29,0.0021833414003483037,0.0002404568157565058,0.003989910148620238
2021-11-01,-0.0005805837474637019,-0.0037748536926153534,-0.005318851322730586
2021-11-02,0.001774442337094949,0.0030248836754844023,0.0028875486212726125
2021-11-03,-0.0037047243746157277,-0.004430761632787089,-0.001350608718349331
2021-11-04,-0.0005658044265732563,-0.0032684808004431794,-0.0008158906832181938
2021-11-05,-0.005091009423511275,-0.005806392511279904,-0.00878948763256278
2021-11-08,0.0028190304751540773,0.0020987130336260116,0.0024905278016961584
2021-11-09,-0.001777257771135837,-0.0001603772945655458,-0.002198742283382942
2021-11-10,-0.004840369561862608,-0.0031322001027055623,-0.002490113523643669
2021-11-11,0.0034664483195680587,0.0017064289165281013,0.003743847391827596
2021-11-12,0.001165909338620426,0.0007521975055378196,0.00039471892780702794
2021-11-15,-0.0010909766551858127,-0.0004936083472109848,-0.0004844095943692082
2021-11-16,0.0031713841278570463,0.0017435486164911074,0.004741875528510757
2021-11-17,-0.002746056781017304,-0.002082399889538356,-0.0010359106912348974
2021-11-18,0.002395383830712223,0.0008177416774533513,0.0029407193378061065
2021-11-19,0.00034057061905990783,0.0001903985715579873,0.004299641714503283
2021-11-22,0.0020247712349280396,0.0035363409796876966,0.0002209926772643443
2021-11-23,0.00015310852363315832,0.0012390436902412901,-0.003112240308143928
2021-11-24,0.0032819698617835118,0.001428969335981345,0.002521722308160731
2021-11-26,-0.0044905603144554315,-0.0030017085467110263,0.0014219991606300106
2021-11-29,0.006062098847882773,0.003485972667734495,0.00584887220055202
2021-11-30,-0.0015638517403040455,-0.0018545273940734459,-0.0006055947201527958
2021-12-01,-0.0031993543725571437,-0.0013789489985953072,-0.006992880948083957
2021-12-02,-0.0013841739463589507,0.0003138598871957805,-0.002434528076981309
2021-12-03,-0.009491615859862641,-0.006466493027451427,-0.008809867085032553
2021-12-06,-0.005757091655192155,-0.004070236491875571,-0.008833134898965278
2021-12-07,0.010957712638726984,0.007049531122534818,0.010005872681008885
2021-12-08,-0.0012733639056560157,-0.002398749732211968,0.0001995443067468166
2021-12-09,-0.005472453160606651,-0.0021578387119944695,-0.00695089113156116
2021-12-10,0.005377956207120578,0.0068893887464681934,0.0058146837815414255
2021-12-13,-0.006352921469468617,-0.0023536874865758856,-0.004442934616860909
2021-12-14,-0.004787405888321372,-0.004089871195703149,-0.007592338076660296
2021-12-15,0.008958293207942085,0.007315824702898648,0.01221082646740887
2021-12-16,-0.008821536608693606,-0.003931463387000812,-0.01567186763915954
2021-12-17,-0.005785790417851627,-0.007017063613587628,-0.0032752240743225604
2021-12-20,-0.002496102163338179,-0.0010813247766336305,-0.0003209604660275852
2021-12-21,0.0029367906887046383,-0.0013805738944442857,0.0021750086586488446
2021-12-22,0.0022316373231037042,0.00135201088287585,0.0032224400243167713
2021-12-23,0.0005313443023819483,-0.0011449678658004257,-3.707090571818254e-05
2021-12-27,0.006137417381045201,0.00458952733722479,0.006967087891621342
2021-12-28,-0.004374869680441284,-0.002570553518173814,-0.004964609354160581
2021-12-29,-0.0012479666582211597,-0.0007210576376993417,5.300747129674441e-05
2021-12-30,-0.0025806758623655615,-0.0015676269198536387,-0.0021272358029877083
2021-12-31,0.0009104313848662048,0.0019661650786604056,0.0004605281520852914
2022-01-03,-0.0017046659286775235,-0.0056471911009482335,-0.007000088875090732
2022-01-04,-0.0026554913592610817,-0.0012383667095372407,-0.012636616538140341
2022-01-05,-0.008948043161315604,-0.005306356015067889,-0.011382665928367144
2022-01-06,0.001742350331712657,-0.00021062743313628667,-0.0017592052482257635
2022-01-07,-0.008450340859178075,-0.006591195646966879,-0.012283693094960368
2022-01-10,-0.00047739690806545225,-0.001441661875695384,-0.00040984752138705795
2022-01-11,0.0027833190233833276,0.0002906793565385019,0.0013603015312060806
2022-01-12,0.002607141882814818,0.0013460780102182764,0.002459097525331333
2022-01-13,-0.010025061849825382,-0.006535457988680107,-0.015080888873606115
2022-01-14,-0.001017371523335337,-0.003975373450511551,-0.0003210898908240805
2022-01-18,-0.004855722824813758,-0.0021811527090386472,-0.004977782292477544
2022-01-19,-8.811091353332811e-05,0.002616562469328205,0.0001590679691360784
2022-01-20,0.0005077079161191759,0.0018720867299609188,-0.001665867716675609
2022-01-21,-0.00010805249028978401,0.003732483052636825,-0.0010261478880307308
2022-01-24,0.0035579368844223924,0.0012781029345521418,0.003418850717452811
2022-01-25,-0.0063864679173751505,-0.0036677008016747573,-0.009900298025955174
2022-01-26,0.003488712759580073,0.0009674574304086474,0.0033446781234148107
2022-01-27,-0.004075850675611298,-0.0002955713423429533,-0.00234112704480013
2022-01-28,0.0029046367575460887,0.0017208908454000276,0.0026331685125384075
2022-01-31,0.006573341637886302,0.00023036763494080082,0.00836843269979259
2022-02-01,-0.0014236357790247249,-0.0035994469819862897,-0.003992276787815197
2022-02-02,0.00694387019658567,0.007589804802521008,0.007207830789580262
2022-02-03,-0.004150778690764483,0.000652880158421174,0.0018047301074277694
2022-02-04,0.0014004642487004833,-0.002225432835586083,0.00041230402258396844
2022-02-07,-0.002542802973332627,-0.0017628354690505275,0.00010806787374538168
2022-02-08,-0.0002526116100795802,-0.0011630009432626693,0.0008002915613012308
2022-02-09,0.0027032872362218476,-0.0016079824710567843,0.000785092837887712
2022-02-10,-0.006544421516260339,-0.0054282426818271405,-0.0025091193239040765
2022-02-11,-0.0071589655018201356,-0.0018720594878574562,-0.0031777603716814733
2022-02-14,0.00023018896671943127,-0.000503076711125454,-4.0987791385249554e-05
2022-02-15,0.0015345346512620867,-0.0033416785299402387,0.0038884550752111098
2022-02-16,-0.001073910930879726,-0.0003231721318584394,0.0003493711544410369
2022-02-17,-0.0027524166072307077,0.0026747714479844584,-5.4163219486091014e-05
2022-02-18,3.635103529770401e-05,0.0017086485968549122,0.0008327586771491339
2022-02-22,-0.001593845925728824,-0.0007614390164746147,-0.0025897754000272217
2022-02-23,-0.0004863979254392386,0.0022108824690418596,0.0014469877841893025
2022-02-24,0.006784854022147262,0.000605965783465066,-0.005707988669670296
2022-02-25,0.003053114546930902,0.004480463605290963,0.004932324298980825
2022-02-28,0.0030426388431183736,0.002012611163928921,0.004070681920485719
2022-03-01,1.3207785851712193e-05,0.0027043407544500827,0.0016081082458044961
2022-03-02,0.0010004945139229493,-0.000464960731432045,0.002715920058810804
2022-03-03,-6.220977126179166e-05,0.003152224059402316,0.0005803281699677413
2022-03-04,0.002545194544607085,0.004982500016263546,0.0024935351639515505
2022-03-07,0.0012519837123590742,0.004743638072340201,0.0026561191327469807
2022-03-08,-6.978353204838838e-05,-0.0026180510022610097,0.00308258126639598
2022-03-09,0.002491724157472876,-0.001168455031892704,-0.0019158605648851644
2022-03-10,0.001935074450799509,0.0029088443531340167,0.0024841420640003414
2022-03-11,0.0015026967093000184,0.00299988410786276,0.0010399349374006466
2022-03-14,0.001300663369652178,0.004111914054733215,-0.0006840390249556117
2022-03-15,-0.001226643638157062,-0.0027921733719948345,-0.0005990582678075565
2022-03-16,-0.0016683932747594717,-0.0050894369325685165,-0.002624287222117082
2022-03-17,0.0008566899529924469,0.0008586012478446534,6.8036845053757e-05
2022-03-18,0.0014010394732275177,0.00019940337911693892,-0.0008271278936937303
2022-03-21,0.004420830563687302,0.004987277111380389,0.005805980226466993
2022-03-22,-0.00038780465610887475,-0.0015778268705691058,0.00015164063133618378
2022-03-23,0.00358168689381702,0.004549873499917524,0.00495620826059059
2022-03-24,0.0013116974064424213,-5.975396497326853e-05,0.0032590981673080326
2022-03-25,0.0006982815720900381,0.001337869304084734,0.0017859019005506613
2022-03-28,-2.4872217374163715e-05,-0.001105523423179032,-0.0020527878425087073
2022-03-29,-0.006435333566614402,-0.00663499074229898,-0.0063088009182608405
2022-03-30,0.001279161872940671,0.0031845338771769654,0.002318325883314733
2022-03-31,0.0007975778127384792,0.0018091407228567084,0.0006230425618964049
